Song_id,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Track URI,Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,No of times Songs Played
288,Chaos,"spotify:artist:5TKHwrSIqnPkE097nvmff1, spotify:artist:75CgdInQ2nlvtlQ8f4MiRl","Sorry Im Not, Hurtz",spotify:album:33NbuxU4aWuVQQQFDunOBC,Chaos,"spotify:artist:5TKHwrSIqnPkE097nvmff1, spotify:artist:75CgdInQ2nlvtlQ8f4MiRl",spotify:track:5st5SRVfHjojsoAEF1BkYV,"Sorry Im Not, Hurtz",12/27/2019,https://i.scdn.co/image/ab67616d0000b27333646585978b4aaae41bee5c,1,1,170800,https://p.scdn.co/mp3-preview/8d2f13eb994748e07d264f6724cbd361f0dbb0a9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,13,9201
289,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,spotify:track:0sf12qNH5qcw8qpgymFOqD,The Weeknd,11/29/2019,https://i.scdn.co/image/ab67616d0000b273c464fabb4e51b72d657f779a,1,1,201573,,FALSE,18,8658
290,Heart Wide Open,spotify:artist:2BK2I4WCQKbUFGDpddVFuf,Matt Moore,spotify:album:29sNmg2hFIzJwr9isscpDT,Give It All Away,spotify:artist:2BK2I4WCQKbUFGDpddVFuf,spotify:track:4MS5j6JIhXjUryi12Nt7RD,Matt Moore,7/17/2012,https://i.scdn.co/image/ab67616d0000b2732ae6784b6f316cab982a9c97,1,2,217800,https://p.scdn.co/mp3-preview/c1aa9f70175321a067110915f734de3471bcc52c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,15,5492
291,Follow Me,,"Maddix, SaberZ",,Follow Me,"spotify:artist:0RMeG9M8QFzss9bAbq99KA, spotify:artist:7wVdHjM4odGF5lGsqVSHJT",spotify:track:5CCoCTMHmpTZSZa8THlRZN,"Maddix, SaberZ",1/24/2020,https://i.scdn.co/image/ab67616d0000b2734f48dd587917ba7d0d70aed5,1,1,186562,,FALSE,,4366
292,Astronomia,"spotify:artist:4NH2deLFDDB0YeV3PNLjWQ, spotify:artist:32rfvsXfn7YDlDhG7Hh7Zd","32Stitches, Hoober",spotify:album:3Atump63aSezVQRnlORnV3,Astronomia,,spotify:track:0rG2BChMZVu4thkwM7i7Y1,"32Stitches, Hoober",12/9/2019,https://i.scdn.co/image/ab67616d0000b2735a7f560f82669c757ea01e82,1,1,176571,,FALSE,,9270
293,Raveolution,"spotify:artist:53UXMZxwzQyV4j7tZaVF58, spotify:artist:2hb8TTJ9ti4jl8sMasI3Dv","Sandro Silva, Graham Bell",spotify:album:6RpNpBfHqKAwAfM8kaK4KA,Raveolution,"spotify:artist:53UXMZxwzQyV4j7tZaVF58, spotify:artist:2hb8TTJ9ti4jl8sMasI3Dv",spotify:track:3zi577X0DUUbQKUcLuTHNb,"Sandro Silva, Graham Bell",3/16/2020,https://i.scdn.co/image/ab67616d0000b2739a04fcc86d228f4787f601ed,1,1,163588,https://p.scdn.co/mp3-preview/aaa96304c9b34248ad0c27114159d5618b3b97d2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,102
294,Fire & Rain,"spotify:artist:0Aemly9h57T2sLKpkNq409, spotify:artist:6h8I1KTNlPqDxhvmoPyvYg","LOOPERS, IYONA",spotify:album:3kRR8oujPjCO3ETtcej0D2,Fire & Rain,spotify:artist:0Aemly9h57T2sLKpkNq409,spotify:track:4muHLBe8srj3VknqFpJOr0,LOOPERS,3/26/2020,https://i.scdn.co/image/ab67616d0000b273122a52037f9ce4f31fdf825c,1,1,187076,https://p.scdn.co/mp3-preview/da16aa0a7f5501db4c81a89118214c737d7aba7f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,24,1996
295,They Don't Care About Us,spotify:artist:4lpRP3ylFagpUiPMqV0T2t,Rooftop Heroes,spotify:album:3OXENldSa2v8odBTFQyFYE,,spotify:artist:4lpRP3ylFagpUiPMqV0T2t,spotify:track:6LSP6lc1gyQNHyJ0T9OUgy,Rooftop Heroes,,https://i.scdn.co/image/ab67616d0000b273865b48e75ac07643aa067433,1,2,232712,,FALSE,,5591
296,Fading,spotify:artist:2BK2I4WCQKbUFGDpddVFuf,Matt Moore,spotify:album:50UM6AgC1cJX1WAJjUa0EO,Fading - Single,spotify:artist:2BK2I4WCQKbUFGDpddVFuf,spotify:track:1uEfcT39iuzAjVaVV6ttsY,Matt Moore,5/8/2012,https://i.scdn.co/image/ab67616d0000b273d201f106c01b65ff5d3610dc,1,1,214184,https://p.scdn.co/mp3-preview/9fbda09d8e66187058ef30ca6cde39fb2a96d8ae?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,26,3613
297,The Afterlife,spotify:artist:6kibRmkPunppTddl6kgvNe,BIGMOO,spotify:album:138jlX4gZT7WZTwJnbZoes,The Afterlife,spotify:artist:6kibRmkPunppTddl6kgvNe,spotify:track:2pURJ3xuQbf1MXKlG2YshA,BIGMOO,11/9/2019,https://i.scdn.co/image/ab67616d0000b2734b00a61b58b974445bfaa19b,1,1,195200,https://p.scdn.co/mp3-preview/f7cd30b61563f37e422480d2e5c8461c8af51612?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,21,9758
298,Moment Is Ours,spotify:artist:1i1J48VcbhzCBUcgSdte6m,Logical Disparity,,Moment Is Ours,spotify:artist:1i1J48VcbhzCBUcgSdte6m,,Logical Disparity,4/3/2020,https://i.scdn.co/image/ab67616d0000b2738f49bb64db0f75edaf054c79,1,1,188307,https://p.scdn.co/mp3-preview/eb0341f7dde6d7c8ec7799e3b05340967d702452?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,,4801
299,Mad Love,,Mabel,spotify:album:50eFRxkS2WByJ1aPVV2c2J,High Expectations,spotify:artist:1MIVXf74SZHmTIp4V4paH4,spotify:track:0bfWT3AgM7ZTuqesJvRP6H,,8/2/2019,,1,9,169813,,FALSE,,4351
300,Winning as Truth,spotify:artist:5SancUuEIRjnkYtglSRe8Q,Trapdoor Social,spotify:album:6gd39Ar7QkCyZk5l7LQujP,Trapdoor Social,spotify:artist:5SancUuEIRjnkYtglSRe8Q,spotify:track:05rMI7rArH8TdWmXZHL84R,Trapdoor Social,8/12/2016,https://i.scdn.co/image/ab67616d0000b273812dc8dc0a5954183aeb5de6,1,2,189001,https://p.scdn.co/mp3-preview/6e4bdd3dfe3d0f90bad60b6334a6118d1b3b846f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,23,7850
301,rockstar (feat. 21 Savage),"spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1URnnhqYAYcrqrcwql10ft","Post Malone, 21 Savage",spotify:album:6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:track:0e7ipj03S05BNilyu5bRzt,Post Malone,4/27/2018,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,1,6,218146,,TRUE,84,2658
302,Ready or Not,spotify:artist:5zR7ruUu8GrMXoTjgcR6Yb,October Sky,spotify:album:4sGjZ0DSfQjBs64Ml3MTo7,Ready or Not,spotify:artist:5zR7ruUu8GrMXoTjgcR6Yb,spotify:track:2YRnpsevZDj6ZeySa8Mbui,October Sky,3/29/2019,https://i.scdn.co/image/ab67616d0000b273249bd6ae28fe330af413c3f9,1,1,215902,https://p.scdn.co/mp3-preview/d3c971c81320bc0b478a545dc15bb638dd5f750e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,10,5335
303,,spotify:artist:4njdEjTnLfcGImKZu1iSrz,AWOLNATION,spotify:album:72pwARfEPXxFN6UXEHcOfe,The Best,,spotify:track:4TIa51S5pZ7U9UdqHWqvsx,AWOLNATION,11/5/2019,https://i.scdn.co/image/ab67616d0000b273d248557caf2e4bc9d2d3ef6e,1,1,223320,,FALSE,,3854
304,Sweet Dreams (Are Made of This),"spotify:artist:7hsdPMApV4JTkBUUL4ZWMk, spotify:artist:3t66HrWji19Ey3uJE2DSyC, spotify:artist:7GVF8DDjYLdmf5Y4oJHsaC, spotify:artist:0dn1gA4vEmgPxarhdWcLCM","Winati, Moonshine, BELLMAN, Louise CS",spotify:album:6j3DvP1XrNbx0FtXBu5N4B,Sweet Dreams (are Made of This),"spotify:artist:7hsdPMApV4JTkBUUL4ZWMk, spotify:artist:3t66HrWji19Ey3uJE2DSyC, spotify:artist:7GVF8DDjYLdmf5Y4oJHsaC",spotify:track:1o9D0rUusi2V5idyOEOPII,"Winati, Moonshine, BELLMAN",6/21/2019,https://i.scdn.co/image/ab67616d0000b273550a4655bc5bdb922ffe1713,1,1,176773,https://p.scdn.co/mp3-preview/c2c0ff5e1e71a9e38a78f8c9f287a210cf8b1249?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,2198
305,Tokyo Drift,spotify:artist:2uGKgNuq7MnKksXiSO6HjB,KVSH,spotify:album:30T7fY1M0GTKH8JIPFfLcP,Tokyo Drift,spotify:artist:2uGKgNuq7MnKksXiSO6HjB,spotify:track:20WcuVfTh0QFkIsJUncdON,KVSH,3/13/2017,https://i.scdn.co/image/ab67616d0000b273418d9f94d686c483c1a0916b,1,1,222857,,FALSE,3,6462
306,Hail to the King,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,spotify:album:0ks45m1bsP2JsZpM5D2FFA,Hail to the King,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,spotify:track:5anCkDvJ17aznvK5TED5uo,Avenged Sevenfold,8/23/2013,https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2,1,2,305906,https://p.scdn.co/mp3-preview/3beeb74a560e641095168746adfc84f253d85ecc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,3837
307,Afterlife,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,spotify:album:3Id3VUk9jSKBD1guNo1buF,Avenged Sevenfold,spotify:artist:0nmQIMXWTXfhgOBdNzhGOs,spotify:track:7zAt4tdL44D3VuzsvM0N8n,Avenged Sevenfold,10/26/2007,https://i.scdn.co/image/ab67616d0000b27333c52ca8309741c6999ca742,1,4,352426,https://p.scdn.co/mp3-preview/cf645a49f67b0c5bb66cc904dc254b1b20c2b87c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,4286
308,Cliffs Of Dover - Instrumental,spotify:artist:4CxobvwTpmfpIEbkYh4pAb,Eric Johnson,spotify:album:4euX7BHHIVZecdn7Ii3eg2,Ah Via Musicom,spotify:artist:4CxobvwTpmfpIEbkYh4pAb,spotify:track:5qm0KiVKMXW1kq6VrnIhz5,Eric Johnson,1990,https://i.scdn.co/image/ab67616d0000b27351136aeb3f6b077a3f9d9a0f,1,2,249767,,FALSE,58,3402
309,Numb / Encore,"spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:6XyY86QOPPrYVGvF9ch6wz","JAY-Z, Linkin Park",spotify:album:4lhyg7YGQagE8FT8cZBqyw,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,"spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:6XyY86QOPPrYVGvF9ch6wz",spotify:track:5sNESr6pQfIhL3krM8CtZn,"JAY-Z, Linkin Park",11/30/2004,https://i.scdn.co/image/ab67616d0000b2737282412ad025c14f7039f516,1,1,205733,https://p.scdn.co/mp3-preview/179460b966940328b3849f454c588d25c004755d?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,78,8568
310,United,"spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5, spotify:artist:29zsVzEH33dD5QqxeL8dvy, spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:3DJVDo0kd19fZXpTabasOX","Armin van Buuren, Vini Vici, Alok, Zafrir",spotify:album:0iD1Pnqk6Ria2SpFVHmWDH,United,"spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5, spotify:artist:29zsVzEH33dD5QqxeL8dvy, spotify:artist:0NGAZxHanS9e0iNHpR8f2W",spotify:track:20p05f9zTsDPU8noTdtToS,"Armin van Buuren, Vini Vici, Alok",8/3/2018,https://i.scdn.co/image/ab67616d0000b2731b22bec3aea7ff8aa9f65b5a,1,1,217391,https://p.scdn.co/mp3-preview/071c352222be016bf815fa3cfe0a89f02f47d6c8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,20,6593
311,After Dark (feat. Fiora),"spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:6WLP1sraOcF3Gaxp7xBa4p, spotify:artist:2r7POU2f5jV6x3k4vsNwrM","Seven Lions, Blastoyz, Fiora",spotify:album:0H6hwPKfBGZNie24jF9MAQ,After Dark (feat. Fiora),"spotify:artist:6fcTRFpz0yH79qSKfof7lp, spotify:artist:6WLP1sraOcF3Gaxp7xBa4p, spotify:artist:2r7POU2f5jV6x3k4vsNwrM",spotify:track:569BGSWQapYD8Niuy67Cal,"Seven Lions, Blastoyz, Fiora",8/10/2018,https://i.scdn.co/image/ab67616d0000b273a559c6c947cce03d59f38af7,1,1,229859,https://p.scdn.co/mp3-preview/fc58f5269c019ec9966e14a5abce469f0a2fcbbe?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,47,4987
312,Chandelier - Cutmore Club Remix,"spotify:artist:5WUlDfRSoLAfcVSX1WnrxN, spotify:artist:6c7UoONQPNlhduFzCN5I3G","Sia, Richard Cutmore",spotify:album:5uAPOOQKPlNKyjhp7Z4LQq,Chandelier (Remixes),spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,spotify:track:3ekBL4JNTCkgi3jOguPVkx,Sia,7/22/2014,https://i.scdn.co/image/ab67616d0000b273b9819d6ddcd2a3e26a615a33,1,3,308426,https://p.scdn.co/mp3-preview/7e4d9b9eecc26c87567ed88a89c163c0e5a5ecca?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,28,5669
313,Thriller - Instrumental,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:3yYt5HIf99u6lsinB95Ku8,Michael Jackson,2/8/2008,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be,1,30,357840,https://p.scdn.co/mp3-preview/653ed5f74c66f566efa29984d3483c7100e377b1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,37,4120
314,Beat It,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:52xaypL0Kjzk0ngwv3oBPR,Michael Jackson,6/16/1995,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,1,10,258266,https://p.scdn.co/mp3-preview/175fbb689a56ab204a22055a90eb19466c718051?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,7931
315,Scream,"spotify:artist:3fMbdgg4jU18AjLCKBhRSm, spotify:artist:4qwGe91Bz9K2T8jXTZ815W","Michael Jackson, Janet Jackson",spotify:album:3OBhnTLrvkoEEETjFA3Qfk,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:4LD5dhQ3kqpqe14sGPDtBC,Michael Jackson,6/16/1995,https://i.scdn.co/image/ab67616d0000b273d0593178c6c2594693ee34b7,2,1,278293,https://p.scdn.co/mp3-preview/9399f3dda24a37a901397ad7d7e882091acdb7da?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57,5567
316,Beat It / State of Shock - Immortal Version,"spotify:artist:3fMbdgg4jU18AjLCKBhRSm, spotify:artist:2yrbLiuBmc9j81lTX3XUuI, spotify:artist:3d2pb1dHTm8b61zAGVUVvO, spotify:artist:11TLFfE9mNpmW8gx0ggMpN","Michael Jackson, The Jacksons, Mick Jagger, Kevin Antunes",spotify:album:5ReKddpdZKgpVlecQhLnEH,Immortal,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:3ejjvP4oU6RoyiK9xZ5lwU,Michael Jackson,11/21/2011,https://i.scdn.co/image/ab67616d0000b27342d5a048a254a1ca50e85715,1,17,189160,https://p.scdn.co/mp3-preview/f63729c9e0470cad5abe28e173071db3930c75a5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,37,5641
317,Thriller - Immortal Version,"spotify:artist:3fMbdgg4jU18AjLCKBhRSm, spotify:artist:11TLFfE9mNpmW8gx0ggMpN","Michael Jackson, Kevin Antunes",spotify:album:5ReKddpdZKgpVlecQhLnEH,Immortal,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:4V79uSLjxBSe1heEA2vWHO,Michael Jackson,11/21/2011,https://i.scdn.co/image/ab67616d0000b27342d5a048a254a1ca50e85715,1,15,217866,https://p.scdn.co/mp3-preview/c616ceb49113368ebbdaa1db49d9e9550747e8e6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,1461
318,Smooth Criminal - Immortal Version,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:5ReKddpdZKgpVlecQhLnEH,Immortal,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:4jFl904O3cx2wNMMIXAwlw,Michael Jackson,11/21/2011,https://i.scdn.co/image/ab67616d0000b27342d5a048a254a1ca50e85715,1,9,119866,https://p.scdn.co/mp3-preview/3bb0f5231d63547d951e25823efe6faab8cfd799?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,8275
319,Thriller,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,spotify:album:7pMVCMwGykuEu9rzTHxLCm,Michael Jackson's This Is It,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:1D9KEXIrlmPUkMTdYzqgX4,Michael Jackson,10/26/2009,https://i.scdn.co/image/ab67616d0000b27379b8d5f5821bddae3bc5e6a9,1,9,357493,https://p.scdn.co/mp3-preview/9587a2f6ccd477362b8d03c54fd4531226bfe4ec?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,60,9973
320,Slave to the Rhythm - Audien Remix Radio Edit,"spotify:artist:3fMbdgg4jU18AjLCKBhRSm, spotify:artist:4xnMDfgEmXZEEDdITKcGuE","Michael Jackson, Audien",spotify:album:64pX2ZupRbnsRz1cnox0ss,Slave to the Rhythm (Audien Remix Radio Edit),spotify:artist:3fMbdgg4jU18AjLCKBhRSm,spotify:track:25L1bJsa5pc1q7U9gB40UC,Michael Jackson,8/12/2014,https://i.scdn.co/image/ab67616d0000b27323a87d14354ae1bc4ea33bcf,1,1,193906,https://p.scdn.co/mp3-preview/a80fd853e33e124eae585b66d36f0a9ba21a7dc5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,32,1983
